tipo;id;url;pagina_origem;painel
curso;347;https://www.escolavirtual.gov.br/curso/347;63;Não
curso;342;https://www.escolavirtual.gov.br/curso/342;63;Não
curso;346;https://www.escolavirtual.gov.br/curso/346;63;Não
curso;343;https://www.escolavirtual.gov.br/curso/343;63;Sim
curso;339;https://www.escolavirtual.gov.br/curso/339;64;Não
curso;331;https://www.escolavirtual.gov.br/curso/331;64;Não
curso;335;https://www.escolavirtual.gov.br/curso/335;64;Não
curso;338;https://www.escolavirtual.gov.br/curso/338;64;Não
curso;336;https://www.escolavirtual.gov.br/curso/336;64;Não
curso;337;https://www.escolavirtual.gov.br/curso/337;64;Não
curso;341;https://www.escolavirtual.gov.br/curso/341;64;Não
curso;320;https://www.escolavirtual.gov.br/curso/320;64;Não
curso;325;https://www.escolavirtual.gov.br/curso/325;64;Não
curso;333;https://www.escolavirtual.gov.br/curso/333;64;Não
curso;274;https://www.escolavirtual.gov.br/curso/274;64;Não
curso;318;https://www.escolavirtual.gov.br/curso/318;64;Não
curso;216;https://www.escolavirtual.gov.br/curso/216;65;Não
curso;323;https://www.escolavirtual.gov.br/curso/323;65;Não
curso;330;https://www.escolavirtual.gov.br/curso/330;65;Não
curso;322;https://www.escolavirtual.gov.br/curso/322;65;Não
curso;329;https://www.escolavirtual.gov.br/curso/329;65;Não
curso;326;https://www.escolavirtual.gov.br/curso/326;65;Não
curso;306;https://www.escolavirtual.gov.br/curso/306;65;Não
curso;316;https://www.escolavirtual.gov.br/curso/316;65;Não
curso;332;https://www.escolavirtual.gov.br/curso/332;65;Não
curso;317;https://www.escolavirtual.gov.br/curso/317;65;Não
curso;314;https://www.escolavirtual.gov.br/curso/314;65;Não
curso;319;https://www.escolavirtual.gov.br/curso/319;65;Não
curso;315;https://www.escolavirtual.gov.br/curso/315;66;Não
curso;312;https://www.escolavirtual.gov.br/curso/312;66;Não
curso;313;https://www.escolavirtual.gov.br/curso/313;66;Não
curso;243;https://www.escolavirtual.gov.br/curso/243;66;Não
curso;308;https://www.escolavirtual.gov.br/curso/308;66;Não
curso;311;https://www.escolavirtual.gov.br/curso/311;66;Não
curso;297;https://www.escolavirtual.gov.br/curso/297;66;Não
curso;275;https://www.escolavirtual.gov.br/curso/275;66;Não
curso;302;https://www.escolavirtual.gov.br/curso/302;66;Não
curso;232;https://www.escolavirtual.gov.br/curso/232;66;Não
curso;304;https://www.escolavirtual.gov.br/curso/304;66;Não
curso;301;https://www.escolavirtual.gov.br/curso/301;66;Não
curso;303;https://www.escolavirtual.gov.br/curso/303;67;Não
curso;266;https://www.escolavirtual.gov.br/curso/266;67;Não
curso;296;https://www.escolavirtual.gov.br/curso/296;67;Não
curso;299;https://www.escolavirtual.gov.br/curso/299;67;Não
curso;300;https://www.escolavirtual.gov.br/curso/300;67;Não
curso;293;https://www.escolavirtual.gov.br/curso/293;67;Não
curso;271;https://www.escolavirtual.gov.br/curso/271;67;Não
curso;277;https://www.escolavirtual.gov.br/curso/277;67;Não
curso;290;https://www.escolavirtual.gov.br/curso/290;67;Sim
curso;265;https://www.escolavirtual.gov.br/curso/265;67;Não
curso;191;https://www.escolavirtual.gov.br/curso/191;67;Não
curso;287;https://www.escolavirtual.gov.br/curso/287;67;Não
curso;286;https://www.escolavirtual.gov.br/curso/286;68;Não
curso;280;https://www.escolavirtual.gov.br/curso/280;68;Não
curso;278;https://www.escolavirtual.gov.br/curso/278;68;Não
curso;281;https://www.escolavirtual.gov.br/curso/281;68;Não
curso;175;https://www.escolavirtual.gov.br/curso/175;68;Não
curso;284;https://www.escolavirtual.gov.br/curso/284;68;Não
curso;283;https://www.escolavirtual.gov.br/curso/283;68;Não
curso;267;https://www.escolavirtual.gov.br/curso/267;68;Não
curso;276;https://www.escolavirtual.gov.br/curso/276;68;Não
curso;209;https://www.escolavirtual.gov.br/curso/209;68;Não
curso;268;https://www.escolavirtual.gov.br/curso/268;68;Não
curso;269;https://www.escolavirtual.gov.br/curso/269;68;Não
curso;241;https://www.escolavirtual.gov.br/curso/241;69;Não
curso;212;https://www.escolavirtual.gov.br/curso/212;69;Não
curso;260;https://www.escolavirtual.gov.br/curso/260;69;Não
curso;261;https://www.escolavirtual.gov.br/curso/261;69;Não
curso;242;https://www.escolavirtual.gov.br/curso/242;69;Não
curso;170;https://www.escolavirtual.gov.br/curso/170;69;Não
curso;249;https://www.escolavirtual.gov.br/curso/249;69;Não
curso;259;https://www.escolavirtual.gov.br/curso/259;69;Não
curso;258;https://www.escolavirtual.gov.br/curso/258;69;Não
curso;247;https://www.escolavirtual.gov.br/curso/247;69;Não
curso;257;https://www.escolavirtual.gov.br/curso/257;69;Não
curso;245;https://www.escolavirtual.gov.br/curso/245;69;Não
curso;251;https://www.escolavirtual.gov.br/curso/251;70;Não
curso;183;https://www.escolavirtual.gov.br/curso/183;70;Não
curso;254;https://www.escolavirtual.gov.br/curso/254;70;Não
curso;252;https://www.escolavirtual.gov.br/curso/252;70;Não
curso;250;https://www.escolavirtual.gov.br/curso/250;70;Não
curso;201;https://www.escolavirtual.gov.br/curso/201;70;Não
curso;244;https://www.escolavirtual.gov.br/curso/244;70;Não
curso;197;https://www.escolavirtual.gov.br/curso/197;70;Não
curso;237;https://www.escolavirtual.gov.br/curso/237;70;Não
curso;236;https://www.escolavirtual.gov.br/curso/236;70;Não
curso;231;https://www.escolavirtual.gov.br/curso/231;70;Não
curso;235;https://www.escolavirtual.gov.br/curso/235;70;Não
curso;234;https://www.escolavirtual.gov.br/curso/234;71;Não
curso;230;https://www.escolavirtual.gov.br/curso/230;71;Não
curso;172;https://www.escolavirtual.gov.br/curso/172;71;Não
curso;184;https://www.escolavirtual.gov.br/curso/184;71;Não
curso;233;https://www.escolavirtual.gov.br/curso/233;71;Não
curso;122;https://www.escolavirtual.gov.br/curso/122;71;Não
curso;228;https://www.escolavirtual.gov.br/curso/228;71;Não
curso;202;https://www.escolavirtual.gov.br/curso/202;71;Não
curso;227;https://www.escolavirtual.gov.br/curso/227;71;Não
curso;225;https://www.escolavirtual.gov.br/curso/225;71;Não
curso;206;https://www.escolavirtual.gov.br/curso/206;71;Não
curso;223;https://www.escolavirtual.gov.br/curso/223;71;Não
curso;219;https://www.escolavirtual.gov.br/curso/219;72;Não
curso;196;https://www.escolavirtual.gov.br/curso/196;72;Não
curso;218;https://www.escolavirtual.gov.br/curso/218;72;Não
curso;217;https://www.escolavirtual.gov.br/curso/217;72;Não
curso;214;https://www.escolavirtual.gov.br/curso/214;72;Não
curso;198;https://www.escolavirtual.gov.br/curso/198;72;Não
curso;200;https://www.escolavirtual.gov.br/curso/200;72;Não
curso;153;https://www.escolavirtual.gov.br/curso/153;72;Sim
curso;125;https://www.escolavirtual.gov.br/curso/125;72;Não
curso;210;https://www.escolavirtual.gov.br/curso/210;72;Não
curso;124;https://www.escolavirtual.gov.br/curso/124;72;Não
curso;163;https://www.escolavirtual.gov.br/curso/163;72;Não
curso;142;https://www.escolavirtual.gov.br/curso/142;73;Não
curso;149;https://www.escolavirtual.gov.br/curso/149;73;Não
curso;140;https://www.escolavirtual.gov.br/curso/140;73;Não
curso;141;https://www.escolavirtual.gov.br/curso/141;73;Não
curso;123;https://www.escolavirtual.gov.br/curso/123;73;Não
curso;132;https://www.escolavirtual.gov.br/curso/132;73;Não
curso;130;https://www.escolavirtual.gov.br/curso/130;73;Não
curso;129;https://www.escolavirtual.gov.br/curso/129;73;Não
curso;12;https://www.escolavirtual.gov.br/curso/12;73;Não
curso;118;https://www.escolavirtual.gov.br/curso/118;73;Não
curso;98;https://www.escolavirtual.gov.br/curso/98;73;Não
curso;117;https://www.escolavirtual.gov.br/curso/117;73;Não
curso;116;https://www.escolavirtual.gov.br/curso/116;74;Não
curso;114;https://www.escolavirtual.gov.br/curso/114;74;Não
curso;120;https://www.escolavirtual.gov.br/curso/120;74;Não
curso;76;https://www.escolavirtual.gov.br/curso/76;74;Não
curso;86;https://www.escolavirtual.gov.br/curso/86;74;Não
curso;119;https://www.escolavirtual.gov.br/curso/119;74;Não
curso;115;https://www.escolavirtual.gov.br/curso/115;74;Não
curso;113;https://www.escolavirtual.gov.br/curso/113;74;Não
curso;11;https://www.escolavirtual.gov.br/curso/11;74;Não
curso;74;https://www.escolavirtual.gov.br/curso/74;74;Não
curso;97;https://www.escolavirtual.gov.br/curso/97;74;Não
curso;10;https://www.escolavirtual.gov.br/curso/10;74;Não
curso;73;https://www.escolavirtual.gov.br/curso/73;75;Não
curso;41;https://www.escolavirtual.gov.br/curso/41;75;Não
curso;42;https://www.escolavirtual.gov.br/curso/42;75;Não
curso;8;https://www.escolavirtual.gov.br/curso/8;75;Não
curso;103;https://www.escolavirtual.gov.br/curso/103;75;Não
curso;104;https://www.escolavirtual.gov.br/curso/104;75;Não
curso;72;https://www.escolavirtual.gov.br/curso/72;75;Não
curso;96;https://www.escolavirtual.gov.br/curso/96;75;Não
curso;95;https://www.escolavirtual.gov.br/curso/95;75;Não
curso;49;https://www.escolavirtual.gov.br/curso/49;75;Não
curso;48;https://www.escolavirtual.gov.br/curso/48;75;Não
curso;47;https://www.escolavirtual.gov.br/curso/47;75;Não
curso;93;https://www.escolavirtual.gov.br/curso/93;76;Não
curso;92;https://www.escolavirtual.gov.br/curso/92;76;Não
curso;91;https://www.escolavirtual.gov.br/curso/91;76;Não
curso;4;https://www.escolavirtual.gov.br/curso/4;76;Não
